fragment_id,source_row_id,variant_fragment_raw,variant_fragment_normalized,phonetic_text,pinyin_reading,canonical_fragment,canonical_phonetic_text,canonical_pinyin_reading,canonical_ipa,canonical_ipa_candidate,canonical_needs_manual_review,canonical_manual_review_reasons,ipa,ipa_candidate,needs_manual_review,manual_review_reasons,normalization_rules,macro_category,category,original_variant_text,original_canonical_text
pcr-498#1:02,pcr-498#1,通货P胀,通货po胀,通货po胀,tong1 huo4 po zhang4,通货膨胀,通货膨胀,tong1 huo4 peng2 zhang4,tʰʊŋ˥ xuɔ˥˩ pʰɤŋ˧˥ ʈʂɑŋ˥˩,tʰʊŋ˥ xuɔ˥˩ pʰɤŋ˧˥ ʈʂɑŋ˥˩,否,,tʰʊŋ˥ xuɔ˥˩ pʰuɔ ʈʂɑŋ˥˩,tʰʊŋ˥ xuɔ˥˩ pʰuɔ ʈʂɑŋ˥˩,否,,[],拟音,语音符号替代,留字们的成本又变高了，因为通货P胀，欧洲生活成本上涨明显,留子们的成本又变高了，因为通货膨胀，欧洲生活成本上涨明显
pcr-426#1:01,pcr-426#1,烹友,烹友,烹友,peng1 you3,朋友,朋友,peng2 you3,pʰɤŋ˧˥ joʊ˨˩˦,pʰɤŋ˧˥ joʊ˨˩˦,否,,pʰɤŋ˥ joʊ˨˩˦,pʰɤŋ˥ joʊ˨˩˦,否,,[],拟音,歧义同音词,烹友之间要互相帮助,朋友之间要互相帮助
pcr-360#1:01,pcr-360#1,太碗了,太碗了,太碗了,tai4 wan3 le,太晚了,太晚了,tai4 wan3 le,tʰai˥˩ wan˨˩˦ lɤ,tʰai˥˩ wan˨˩˦ lɤ,否,,tʰai˥˩ wan˨˩˦ lɤ,tʰai˥˩ wan˨˩˦ lɤ,否,,[],拟音,非词汇同音词,已经太碗了,已经太晚了
pcr-185#1:01,pcr-185#1,去 S,去 si,去 si,qu4 si,去死,去死,qu4 si3,tɕʰy˥˩ sɹ̩˨˩˦,tɕʰy˥˩ sɹ̩˨˩˦,否,,tɕʰy˥˩ sɹ̩,tɕʰy˥˩ sɹ̩,否,,[],拟音,语音符号替代,有些人遇事就去 S,有些人遇事就去死
pcr-431#1:01,pcr-431#1,萧何财路煎煎饺,萧何财路煎煎饺,萧何财路煎煎饺,xiao1 he2 cai2 lu4 jian1 jian1 jiao3,小荷才露尖尖角,小荷才露尖尖角,xiao3 he2 cai2 lu4 jian1 jian1 jiao3,ɕiɑʊ˨˩˦ xɤ˧˥ tsʰai˧˥ lu˥˩ tɕiɛn˥ tɕiɛn˥ tɕiɑʊ˨˩˦,ɕiɑʊ˨˩˦ xɤ˧˥ tsʰai˧˥ lu˥˩ tɕiɛn˥ tɕiɛn˥ tɕiɑʊ˨˩˦,否,,ɕiɑʊ˥ xɤ˧˥ tsʰai˧˥ lu˥˩ tɕiɛn˥ tɕiɛn˥ tɕiɑʊ˨˩˦,ɕiɑʊ˥ xɤ˧˥ tsʰai˧˥ lu˥˩ tɕiɛn˥ tɕiɛn˥ tɕiɑʊ˨˩˦,否,,[],拟音,歧义同音词,萧何财路煎煎饺,小荷才露尖尖角
pcr-58#1:01,pcr-58#1,G8,G8,G八,G ba1,鸡巴,鸡巴,ji1 ba1,tɕi˥ pa˥,tɕi˥ pa˥,否,,dʒˈiː pa˥,dʒˈiː pa˥,否,,"[{""surface"": ""8"", ""text"": ""八""}]",拟音,语音符号替代,说什么G8呢,说什么鸡巴呢
pcr-24#1:01,pcr-24#1,二笔,二笔,二笔,er4 bi3,二逼,二逼,er4 bi1,əɻ˥˩ pi˥,əɻ˥˩ pi˥,否,,əɻ˥˩ pi˨˩˦,əɻ˥˩ pi˨˩˦,否,,[],拟音,非词汇同音词,你这个二笔。,你这个二逼。
pcr-152#1:01,pcr-152#1,低能er,低能er,低能er,di1 neng2 er,低能儿,低能儿,di1 neng2 er2,ti˥ nɤŋ˧˥ əɻ˧˥,ti˥ nɤŋ˧˥ əɻ˧˥,否,,ti˥ nɤŋ˧˥ əɻ,ti˥ nɤŋ˧˥ əɻ,否,,[],拟音,语音符号替代,低能er一边凉快吧,低能儿一边凉快吧
pcr-419#1:01,pcr-419#1,加期,加期,加期,jia1 qi1,假期,假期,jia4 qi1,tɕia˥˩ tɕʰi˥,tɕia˥˩ tɕʰi˥,否,,tɕia˥ tɕʰi˥,tɕia˥ tɕʰi˥,否,,[],拟音,歧义同音词,大家加期鱼块,大家假期愉快
pcr-419#1:02,pcr-419#1,鱼块,鱼块,鱼块,yu2 kuai4,愉快,愉快,yu2 kuai4,y˧˥ kʰuai˥˩,y˧˥ kʰuai˥˩,否,,y˧˥ kʰuai˥˩,y˧˥ kʰuai˥˩,否,,[],拟音,歧义同音词,大家加期鱼块,大家假期愉快
pcr-402#1:01,pcr-402#1,宁波打的,宁波打的,宁波打的,ning2 bo1 da3 di1,您拨打的,您拨打的,nin2 bo1 da3 di1,nin˧˥ puɔ˥ ta˨˩˦ ti˥,nin˧˥ puɔ˥ ta˨˩˦ ti˥,否,,niŋ˧˥ puɔ˥ ta˨˩˦ ti˥,niŋ˧˥ puɔ˥ ta˨˩˦ ti˥,否,,[],拟音,歧义同音词,宁波打的电话已关机,您拨打的电话已关机
pcr-296#1:01,pcr-296#1,扒拉拉能亮,扒拉拉能亮,扒拉拉能亮,ba1 la1 la1 neng2 liang4,巴啦啦能量,巴啦啦能量,ba1 la la neng2 liang4,pa˥ la la nɤŋ˧˥ liɑŋ˥˩,pa˥ la la nɤŋ˧˥ liɑŋ˥˩,否,,pa˥ la˥ la˥ nɤŋ˧˥ liɑŋ˥˩,pa˥ la˥ la˥ nɤŋ˧˥ liɑŋ˥˩,否,,[],拟音,非词汇同音词,莫非这就是传说中的扒拉拉能亮,莫非这就是传说中的巴啦啦能量
pcr-208#1:01,pcr-208#1,玼世鸭梨,玼世鸭梨,玼世鸭梨,ci3 shi4 ya1 li2,吃屎呀你,吃屎呀你,chi1 shi3 ya ni3,ʈʂʰɻ̩˥ ʂɻ̩˨˩˦ ja ni˨˩˦,ʈʂʰɻ̩˥ ʂɻ̩˨˩˦ ja ni˨˩˦,否,,tsʰɹ̩˨˩˦ ʂɻ̩˥˩ ja˥ li˧˥,tsʰɹ̩˨˩˦ ʂɻ̩˥˩ ja˥ li˧˥,否,,[],拟音,非词汇同音词,玼世鸭梨,吃屎呀你
pcr-193#1:01,pcr-193#1,吃完shi,吃完shi,吃完shi,chi1 wan2 shi,吃完屎,吃完屎,chi1 wan2 shi3,ʈʂʰɻ̩˥ wan˧˥ ʂɻ̩˨˩˦,ʈʂʰɻ̩˥ wan˧˥ ʂɻ̩˨˩˦,否,,ʈʂʰɻ̩˥ wan˧˥ ʂɻ̩,ʈʂʰɻ̩˥ wan˧˥ ʂɻ̩,否,,[],拟音,语音符号替代,说话这么难听，吃完shi没擦嘴吗,说话这么难听，吃完屎没擦嘴吗
pcr-421#1:01,pcr-421#1,莓道理,莓道理,莓道理,mei2 dao4 li3,没道理,没道理,mei2 dao4 li3,mei˧˥ tɑʊ˥˩ li˨˩˦,mei˧˥ tɑʊ˥˩ li˨˩˦,否,,mei˧˥ tɑʊ˥˩ li˨˩˦,mei˧˥ tɑʊ˥˩ li˨˩˦,否,,[],拟音,非词汇同音词,莓道理的！这件事没有可争论的点,没道理的！这件事没有可争论的点
pcr-333#1:01,pcr-333#1,长安,长安,长安,chang2 an1,常按,常按,chang2 an4,ʈʂʰɑŋ˧˥ an˥˩,ʈʂʰɑŋ˧˥ an˥˩,否,,ʈʂʰɑŋ˧˥ an˥,ʈʂʰɑŋ˧˥ an˥,否,,[],拟音,歧义同音词,长安识别图中二维码,常按识别图中二维码
pcr-458#1:01,pcr-458#1,笱男人,笱男人,笱男人,gou3 nan2 ren2,狗男人,狗男人,gou3 nan2 ren2,koʊ˨˩˦ nan˧˥ ɻən˧˥,koʊ˨˩˦ nan˧˥ ɻən˧˥,否,,koʊ˨˩˦ nan˧˥ ɻən˧˥,koʊ˨˩˦ nan˧˥ ɻən˧˥,否,,[],拟音,非词汇同音词,笱男人，再也不要相信了,狗男人，再也不要相信了
pcr-425#1:01,pcr-425#1,芝士,芝士,芝士,zhi1 shi4,知识,知识,zhi1 shi2,ʈʂɻ̩˥ ʂɻ̩˧˥,ʈʂɻ̩˥ ʂɻ̩˧˥,否,,ʈʂɻ̩˥ ʂɻ̩˥˩,ʈʂɻ̩˥ ʂɻ̩˥˩,否,,[],拟音,歧义同音词,这个芝士很有用。,这个知识很有用。
pcr-448#1:01,pcr-448#1,滴至伍哲,滴至伍哲,滴至伍哲,di1 zhi4 wu3 zhe2,低至五折,低至五折,di1 zhi4 wu3 zhe2,ti˥ ʈʂɻ̩˥˩ u˨˩˦ ʈʂɤ˧˥,ti˥ ʈʂɻ̩˥˩ u˨˩˦ ʈʂɤ˧˥,否,,ti˥ ʈʂɻ̩˥˩ u˨˩˦ ʈʂɤ˧˥,ti˥ ʈʂɻ̩˥˩ u˨˩˦ ʈʂɤ˧˥,否,,[],拟音,非词汇同音词,滴至伍哲，省钱又实惠，快点点击购物车,低至五折，省钱又实惠，快点点击购物车
pcr-161#1:01,pcr-161#1,肺5,肺5,肺五,fei4 wu3,废物,废物,fei4 wu4,fei˥˩ u˥˩,fei˥˩ u˥˩,否,,fei˥˩ u˨˩˦,fei˥˩ u˨˩˦,否,,"[{""surface"": ""5"", ""text"": ""五""}]",拟音,语音符号替代,你是什么肺5,你是什么废物
pcr-335#1:01,pcr-335#1,44944,44944,四四九四四,si4 si4 jiu3 si4 si4,试试就试试,试试就试试,shi4 shi4 jiu4 shi4 shi4,ʂɻ̩˥˩ ʂɻ̩˥˩ tɕiou˥˩ ʂɻ̩˥˩ ʂɻ̩˥˩,ʂɻ̩˥˩ ʂɻ̩˥˩ tɕiou˥˩ ʂɻ̩˥˩ ʂɻ̩˥˩,否,,sɹ̩˥˩ sɹ̩˥˩ tɕiou˨˩˦ sɹ̩˥˩ sɹ̩˥˩,sɹ̩˥˩ sɹ̩˥˩ tɕiou˨˩˦ sɹ̩˥˩ sɹ̩˥˩,否,,"[{""surface"": ""4"", ""text"": ""四""}, {""surface"": ""4"", ""text"": ""四""}, {""surface"": ""9"", ""text"": ""九""}, {""surface"": ""4"", ""text"": ""四""}, {""surface"": ""4"", ""text"": ""四""}]",拟音,语音符号替代,我还不信了44944,我还不信了试试就试试
pcr-303#1:01,pcr-303#1,锁乙呢？,锁乙呢？,锁乙呢？,suo3 yi3 ne ？,所以呢？,所以呢？,suo3 yi3 ne ？,suɔ˨˩˦ i˨˩˦ nɤ,suɔ˨˩˦ i˨˩˦ nɤ,否,,suɔ˨˩˦ i˨˩˦ nɤ,suɔ˨˩˦ i˨˩˦ nɤ,否,,[],拟音,非词汇同音词,锁乙呢？,所以呢？
pcr-387#1:01,pcr-387#1,次,次,次,ci4,吃,吃,chi1,ʈʂʰɻ̩˥,ʈʂʰɻ̩˥,否,,tsʰɹ̩˥˩,tsʰɹ̩˥˩,否,,[],拟音,跨语言语音编码（含方言，可称非普通话音近）,我今天中午要次黄焖jimmy饭,我今天中午要吃黄焖鸡米饭
pcr-387#1:02,pcr-387#1,jimmy饭,jimmy饭,jimmy饭,jimmy fan4,鸡米饭,鸡米饭,ji1 mi3 fan4,tɕi˥ mi˨˩˦ fan˥˩,tɕi˥ mi˨˩˦ fan˥˩,否,,dʒˈɪmi fan˥˩,dʒˈɪmi fan˥˩,否,,[],拟音,跨语言语音编码（含方言，可称非普通话音近）,我今天中午要次黄焖jimmy饭,我今天中午要吃黄焖鸡米饭
pcr-230#1:01,pcr-230#1,撒椒,撒椒,撒椒,sa1 jiao1,傻屌,傻屌,sha3 diao3,ʂa˨˩˦ tiɑʊ˨˩˦,ʂa˨˩˦ tiɑʊ˨˩˦,否,,sa˥ tɕiɑʊ˥,sa˥ tɕiɑʊ˥,否,,[],拟音,歧义同音词,真是邻居门口看撒椒，麻了隔壁,真是邻居门口看傻屌，妈了个逼
pcr-230#1:02,pcr-230#1,麻了隔壁,麻了隔壁,麻了隔壁,ma2 le ge2 bi4,妈了个逼,妈了个逼,ma1 le ge4 bi1,ma˥ lɤ kɤ˥˩ pi˥,ma˥ lɤ kɤ˥˩ pi˥,否,,ma˧˥ lɤ kɤ˧˥ pi˥˩,ma˧˥ lɤ kɤ˧˥ pi˥˩,否,,[],拟音,歧义同音词,真是邻居门口看撒椒，麻了隔壁,真是邻居门口看傻屌，妈了个逼
pcr-18#1:01,pcr-18#1,大厦避风,大厦避风,大厦避风,da4 sha4 bi4 feng1,大傻逼疯,大傻逼疯,da4 sha3 bi1 feng1,ta˥˩ ʂa˨˩˦ pi˥ fɤŋ˥,ta˥˩ ʂa˨˩˦ pi˥ fɤŋ˥,否,,ta˥˩ ʂa˥˩ pi˥˩ fɤŋ˥,ta˥˩ ʂa˥˩ pi˥˩ fɤŋ˥,否,,[],拟音,非词汇同音词,这大厦避风了。,这大傻逼疯了。
pcr-215#1:01,pcr-215#1,极拔,极拔,极拔,ji2 ba2,鸡巴,鸡巴,ji1 ba1,tɕi˥ pa˥,tɕi˥ pa˥,否,,tɕi˧˥ pa˧˥,tɕi˧˥ pa˧˥,否,,[],拟音,非词汇同音词,网吧的溜子太极拔恶薪了,网吧的溜子太鸡巴恶心了
pcr-215#1:02,pcr-215#1,恶薪,恶薪,恶薪,e4 xin1,恶心,恶心,e3 xin1,ɤ˨˩˦ ɕin˥,ɤ˨˩˦ ɕin˥,否,,ɤ˥˩ ɕin˥,ɤ˥˩ ɕin˥,否,,[],拟音,非词汇同音词,网吧的溜子太极拔恶薪了,网吧的溜子太鸡巴恶心了
pcr-14#1:01,pcr-14#1,采九朵莲,采九朵莲,采九朵莲,cai3 jiu3 duo3 lian2,菜就多练,菜就多练,cai4 jiu4 duo1 lian4,tsʰai˥˩ tɕiou˥˩ tuɔ˥ liɛn˥˩,tsʰai˥˩ tɕiou˥˩ tuɔ˥ liɛn˥˩,否,,tsʰai˨˩˦ tɕiou˨˩˦ tuɔ˨˩˦ liɛn˧˥,tsʰai˨˩˦ tɕiou˨˩˦ tuɔ˨˩˦ liɛn˧˥,否,,[],拟音,歧义同音词,后面荷塘十朵莲花就剩一朵了，采九朵莲啊。,后面荷塘十朵莲花就剩一朵了，菜就多练啊。
pcr-370#1:01,pcr-370#1,鸡会,鸡会,鸡会,ji1 hui4,机会,机会,ji1 hui4,tɕi˥ xuei˥˩,tɕi˥ xuei˥˩,否,,tɕi˥ xuei˥˩,tɕi˥ xuei˥˩,否,,[],拟音,非词汇同音词,能不能给我1个鸡会,能不能给我1个机会
pcr-445#1:01,pcr-445#1,你没4,你没4,你没四,ni3 mei2 si4,你没事,你没事,ni3 mei2 shi4,ni˨˩˦ mei˧˥ ʂɻ̩˥˩,ni˨˩˦ mei˧˥ ʂɻ̩˥˩,否,,ni˨˩˦ mei˧˥ sɹ̩˥˩,ni˨˩˦ mei˧˥ sɹ̩˥˩,否,,"[{""surface"": ""4"", ""text"": ""四""}]",拟音,语音符号替代,这事儿你没4，就别多管闲事,这事儿你没事，就别多管闲事
pcr-39#1:01,pcr-39#1,壁画,壁画,壁画,bi4 hua4,逼话,逼话,bi1 hua4,pi˥ xua˥˩,pi˥ xua˥˩,否,,pi˥˩ xua˥˩,pi˥˩ xua˥˩,否,,[],拟音,歧义同音词,你家住敦煌吗，壁画这么多,你家住敦煌吗，逼话这么多
pcr-352#1:01,pcr-352#1,自bee中,自bee中,自bee中,zi4 bee zhong1,自闭中,自闭中,zi4 bi4 zhong1,tsɹ̩˥˩ pi˥˩ ʈʂʊŋ˥,tsɹ̩˥˩ pi˥˩ ʈʂʊŋ˥,否,,tsɹ̩˥˩ bˈiː ʈʂʊŋ˥,tsɹ̩˥˩ bˈiː ʈʂʊŋ˥,否,,[],拟音,跨语言语音编码（含方言，可称非普通话音近）,自bee中,自闭中
pcr-176#1:01,pcr-176#1,沙笔,沙笔,沙笔,sha1 bi3,傻逼,傻逼,sha3 bi1,ʂa˨˩˦ pi˥,ʂa˨˩˦ pi˥,否,,ʂa˥ pi˨˩˦,ʂa˥ pi˨˩˦,否,,[],拟音,非词汇同音词,你这沙笔政客，连基本常识都没刷到脸上,你这傻逼政客，连基本常识都没刷到脸上
pcr-113#1:01,pcr-113#1,这粽人,这粽人,这粽人,zhe4 zong4 ren2,这种人,这种人,zhe4 zhong3 ren2,ʈʂɤ˥˩ ʈʂʊŋ˨˩˦ ɻən˧˥,ʈʂɤ˥˩ ʈʂʊŋ˨˩˦ ɻən˧˥,否,,ʈʂɤ˥˩ tsʊŋ˥˩ ɻən˧˥,ʈʂɤ˥˩ tsʊŋ˥˩ ɻən˧˥,否,,[],拟音,跨语言语音编码（含方言，可称非普通话音近）,像你这粽人也配发言？可肖。,像你这种人也配发言？可笑。
pcr-113#1:02,pcr-113#1,可肖,可肖,可肖,ke3 xiao4,可笑,可笑,ke3 xiao4,kʰɤ˨˩˦ ɕiɑʊ˥˩,kʰɤ˨˩˦ ɕiɑʊ˥˩,否,,kʰɤ˨˩˦ ɕiɑʊ˥˩,kʰɤ˨˩˦ ɕiɑʊ˥˩,否,,[],拟音,跨语言语音编码（含方言，可称非普通话音近）,像你这粽人也配发言？可肖。,像你这种人也配发言？可笑。
pcr-189#1:01,pcr-189#1,中输,中输,中输,zhong1 shu1,中枢,中枢,zhong1 shu1,ʈʂʊŋ˥ ʂu˥,ʈʂʊŋ˥ ʂu˥,否,,ʈʂʊŋ˥ ʂu˥,ʈʂʊŋ˥ ʂu˥,否,,[],拟音,非词汇同音词,中输神经发力了,中枢神经发力了
pcr-93#1:01,pcr-93#1,肏你麻,肏你麻,肏你麻,cao4 ni3 ma2,操你妈,操你妈,cao1 ni3 ma1,tsʰɑʊ˥ ni˨˩˦ ma˥,tsʰɑʊ˥ ni˨˩˦ ma˥,否,,tsʰɑʊ˥˩ ni˨˩˦ ma˧˥,tsʰɑʊ˥˩ ni˨˩˦ ma˧˥,否,,[],拟音,非词汇同音词,肏你麻,操你妈
pcr-282#1:01,pcr-282#1,柿柿如意,柿柿如意,柿柿如意,shi4 shi4 ru2 yi4,事事如意,事事如意,shi4 shi4 ru2 yi4,ʂɻ̩˥˩ ʂɻ̩˥˩ ɻu˧˥ i˥˩,ʂɻ̩˥˩ ʂɻ̩˥˩ ɻu˧˥ i˥˩,否,,ʂɻ̩˥˩ ʂɻ̩˥˩ ɻu˧˥ i˥˩,ʂɻ̩˥˩ ʂɻ̩˥˩ ɻu˧˥ i˥˩,否,,[],拟音,非词汇同音词,柿柿如意，苹苹安安,事事如意，平平安安
pcr-282#1:02,pcr-282#1,苹苹安安,苹苹安安,苹苹安安,ping2 ping2 an1 an1,平平安安,平平安安,ping2 ping2 an1 an1,pʰiŋ˧˥ pʰiŋ˧˥ an˥ an˥,pʰiŋ˧˥ pʰiŋ˧˥ an˥ an˥,否,,pʰiŋ˧˥ pʰiŋ˧˥ an˥ an˥,pʰiŋ˧˥ pʰiŋ˧˥ an˥ an˥,否,,[],拟音,非词汇同音词,柿柿如意，苹苹安安,事事如意，平平安安
pcr-234#1:01,pcr-234#1,法克油,法克油,法克油,fa3 ke4 you2,fuck you,fuck you,fuck you,fˈʌk juː,fˈʌk juː,否,,fa˨˩˦ kʰɤ˥˩ joʊ˧˥,fa˨˩˦ kʰɤ˥˩ joʊ˧˥,否,,[],拟音,跨语言语音编码（含方言，可称非普通话音近）,真的是法克油啊,真的是 fuck you 啊
pcr-227#1:01,pcr-227#1,去你m的,去你mo的,去你mo的,qu4 ni3 mo de,去你妈的,去你妈的,qu4 ni3 ma1 de,tɕʰy˥˩ ni˨˩˦ ma˥ tɤ,tɕʰy˥˩ ni˨˩˦ ma˥ tɤ,否,,tɕʰy˥˩ ni˨˩˦ muɔ tɤ,tɕʰy˥˩ ni˨˩˦ muɔ tɤ,否,,[],拟音,语音符号替代,去你m的,去你妈的
pcr-158#1:01,pcr-158#1,自取其ru,自取其ru,自取其ru,zi4 qu3 qi2 ru,自取其辱,自取其辱,zi4 qu3 qi2 ru3,tsɹ̩˥˩ tɕʰy˨˩˦ tɕʰi˧˥ ɻu˨˩˦,tsɹ̩˥˩ tɕʰy˨˩˦ tɕʰi˧˥ ɻu˨˩˦,否,,tsɹ̩˥˩ tɕʰy˨˩˦ tɕʰi˧˥ ɻu,tsɹ̩˥˩ tɕʰy˨˩˦ tɕʰi˧˥ ɻu,否,,[],拟音,语音符号替代,你这是自取其ru,你这是自取其辱
pcr-291#1:01,pcr-291#1,秃然,秃然,秃然,tu1 ran2,突然,突然,tu1 ran2,tʰu˥ ɻan˧˥,tʰu˥ ɻan˧˥,否,,tʰu˥ ɻan˧˥,tʰu˥ ɻan˧˥,否,,[],拟音,非词汇同音词,秃然,突然
pcr-480#1:01,pcr-480#1,踩4了,踩4了,踩四了,cai3 si4 le,踩死了,踩死了,cai3 si3 le,tsʰai˨˩˦ sɹ̩˨˩˦ lɤ,tsʰai˨˩˦ sɹ̩˨˩˦ lɤ,否,,tsʰai˨˩˦ sɹ̩˥˩ lɤ,tsʰai˨˩˦ sɹ̩˥˩ lɤ,否,,"[{""surface"": ""4"", ""text"": ""四""}]",拟音,语音符号替代,面试官一句话，就把我踩4了,面试官一句话，就把我踩死了
pcr-336#1:01,pcr-336#1,嬴麻了,嬴麻了,嬴麻了,ying2 ma2 le,赢麻了,赢麻了,ying2 ma2 le,iŋ˧˥ ma˧˥ lɤ,iŋ˧˥ ma˧˥ lɤ,否,,iŋ˧˥ ma˧˥ lɤ,iŋ˧˥ ma˧˥ lɤ,否,,[],拟音,歧义同音词,秦始皇吃花椒，嬴麻了,秦始皇吃花椒，赢麻了
pcr-313#1:01,pcr-313#1,泰裤辣,泰裤辣,泰裤辣,tai4 ku4 la4,太酷啦,太酷啦,tai4 ku4 la,tʰai˥˩ kʰu˥˩ la,tʰai˥˩ kʰu˥˩ la,否,,tʰai˥˩ kʰu˥˩ la˥˩,tʰai˥˩ kʰu˥˩ la˥˩,否,,[],拟音,歧义同音词,泰裤辣,太酷啦
pcr-125#1:01,pcr-125#1,别庄了,别庄了,别庄了,bie2 zhuang1 le,别装了,别装了,bie2 zhuang1 le,piɛ˧˥ ʈʂuɑŋ˥ lɤ,piɛ˧˥ ʈʂuɑŋ˥ lɤ,否,,piɛ˧˥ ʈʂuɑŋ˥ lɤ,piɛ˧˥ ʈʂuɑŋ˥ lɤ,否,,[],拟音,歧义同音词,别庄了，好额心哦。,别装了，好恶心哦。
pcr-125#1:02,pcr-125#1,好额心,好额心,好额心,hao3 e2 xin1,好恶心,好恶心,hao4 wu4 xin1,xɑʊ˥˩ u˥˩ ɕin˥,xɑʊ˥˩ u˥˩ ɕin˥,否,,xɑʊ˨˩˦ ɤ˧˥ ɕin˥,xɑʊ˨˩˦ ɤ˧˥ ɕin˥,否,,[],拟音,歧义同音词,别庄了，好额心哦。,别装了，好恶心哦。
pcr-210#1:01,pcr-210#1,鲨臂,鲨臂,鲨臂,sha1 bi4,傻逼,傻逼,sha3 bi1,ʂa˨˩˦ pi˥,ʂa˨˩˦ pi˥,否,,ʂa˥ pi˥˩,ʂa˥ pi˥˩,否,,[],拟音,非词汇同音词,我是鲨鱼，你是鲨臂,我是鲨鱼，你是傻逼
pcr-170#1:01,pcr-170#1,放霹,放霹,放霹,fang4 pi1,放屁,放屁,fang4 pi4,fɑŋ˥˩ pʰi˥˩,fɑŋ˥˩ pʰi˥˩,否,,fɑŋ˥˩ pʰi˥,fɑŋ˥˩ pʰi˥,否,,[],拟音,非词汇同音词,放霹别放霹，扰我清寝,放屁别放屁，扰我清静
pcr-170#1:02,pcr-170#1,清寝,清寝,清寝,qing1 qin3,清静,清静,qing1 jing4,tɕʰiŋ˥ tɕiŋ˥˩,tɕʰiŋ˥ tɕiŋ˥˩,否,,tɕʰiŋ˥ tɕʰin˨˩˦,tɕʰiŋ˥ tɕʰin˨˩˦,否,,[],拟音,非词汇同音词,放霹别放霹，扰我清寝,放屁别放屁，扰我清静
pcr-49#1:01,pcr-49#1,出省,出省,出省,chu1 sheng3,畜生,畜生,chu4 sheng,ʈʂʰu˥˩ ʂɤŋ,ʈʂʰu˥˩ ʂɤŋ,否,,ʈʂʰu˥ ʂɤŋ˨˩˦,ʈʂʰu˥ ʂɤŋ˨˩˦,否,,[],拟音,歧义同音词,你跟出省有啥区别？,你跟畜生有啥区别？
pcr-301#1:01,pcr-301#1,一见粽情,一见粽情,一见粽情,yi1 jian4 zong4 qing2,一见钟情,一见钟情,yi1 jian4 zhong1 qing2,i˥ tɕiɛn˥˩ ʈʂʊŋ˥ tɕʰiŋ˧˥,i˥ tɕiɛn˥˩ ʈʂʊŋ˥ tɕʰiŋ˧˥,否,,i˥ tɕiɛn˥˩ tsʊŋ˥˩ tɕʰiŋ˧˥,i˥ tɕiɛn˥˩ tsʊŋ˥˩ tɕʰiŋ˧˥,否,,[],拟音,歧义同音词,我对你一见粽情,我对你一见钟情
pcr-104#1:01,pcr-104#1,e xing,e xing,e xing,e xing,恶心,恶心,e3 xin1,ɤ˨˩˦ ɕin˥,ɤ˨˩˦ ɕin˥,否,,ɤ ɕiŋ,ɤ ɕiŋ,否,,[],拟音,语音符号替代,你就是那种最exing的小人，谁都看不起你。,你就是那种最恶心的小人，谁都看不起你。
pcr-71#1:01,pcr-71#1,邮寄吧,邮寄吧,邮寄吧,you2 ji4 ba,又鸡巴,又鸡巴,you4 ji1 ba1,joʊ˥˩ tɕi˥ pa˥,joʊ˥˩ tɕi˥ pa˥,否,,joʊ˧˥ tɕi˥˩ pa,joʊ˧˥ tɕi˥˩ pa,否,,[],拟音,歧义同音词,邮寄吧咋地了,又鸡巴咋地了
pcr-353#1:01,pcr-353#1,花生,花生,花生,hua1 sheng1,发生,发生,fa1 sheng1,fa˥ ʂɤŋ˥,fa˥ ʂɤŋ˥,否,,xua˥ ʂɤŋ˥,xua˥ ʂɤŋ˥,否,,[],拟音,歧义同音词,好事会花生,好事会发生
pcr-496#1:01,pcr-496#1,0售,0售,零售,ling2 shou4,零售,零售,ling2 shou4,liŋ˧˥ ʂoʊ˥˩,liŋ˧˥ ʂoʊ˥˩,否,,liŋ˧˥ ʂoʊ˥˩,liŋ˧˥ ʂoʊ˥˩,否,,"[{""surface"": ""0"", ""text"": ""零""}]",拟音,语音符号替代,市场份额已超过0售银行,市场份额已超过零售银行
pcr-112#1:01,pcr-112#1,棍回,棍回,棍回,gun4 hui2,滚回,滚回,gun3 hui2,kuən˨˩˦ xuei˧˥,kuən˨˩˦ xuei˧˥,否,,kuən˥˩ xuei˧˥,kuən˥˩ xuei˧˥,否,,[],拟音,歧义同音词,棍回你那颇地儿去吧，别在这碍演了。,滚回你那破地儿去吧，别在这碍眼了。
pcr-112#1:02,pcr-112#1,颇地儿,颇地儿,颇地儿,po3 di4 er2,破地儿,破地儿,po4 di4 er2,pʰuɔ˥˩ ti˥˩ əɻ˧˥,pʰuɔ˥˩ ti˥˩ əɻ˧˥,否,,pʰuɔ˨˩˦ ti˥˩ əɻ˧˥,pʰuɔ˨˩˦ ti˥˩ əɻ˧˥,否,,[],拟音,歧义同音词,棍回你那颇地儿去吧，别在这碍演了。,滚回你那破地儿去吧，别在这碍眼了。
pcr-112#1:03,pcr-112#1,碍演,碍演,碍演,ai4 yan3,碍眼,碍眼,ai4 yan3,ai˥˩ jɛn˨˩˦,ai˥˩ jɛn˨˩˦,否,,ai˥˩ jɛn˨˩˦,ai˥˩ jɛn˨˩˦,否,,[],拟音,歧义同音词,棍回你那颇地儿去吧，别在这碍演了。,滚回你那破地儿去吧，别在这碍眼了。
